"","state","state_name","year","sce","shares","category"
"4191","AZ","Arizona",2025,"SSP5",0.09824421,"d7"
"4192","AZ","Arizona",2025,"SSP3",0.113072,"d8"
"4193","AZ","Arizona",2025,"SSP5",0.1130946,"d8"
"4194","AZ","Arizona",2025,"SSP2",0.1131121,"d8"
"4195","AZ","Arizona",2025,"SSP5",0.1395416,"d9"
"4196","AZ","Arizona",2025,"SSP2",0.1396068,"d9"
"4197","AZ","Arizona",2025,"SSP3",0.139893,"d9"
"4198","AZ","Arizona",2025,"SSP5",0.2625898,"d10"
"4199","AZ","Arizona",2025,"SSP2",0.2628604,"d10"
"4200","AZ","Arizona",2025,"SSP3",0.26515,"d10"
"4201","CA","California",2025,"SSP3",0.0317700226970603,"d1"
"4202","CA","California",2025,"SSP2",0.0321432354661538,"d1"
"4203","CA","California",2025,"SSP5",0.0322085936886814,"d1"
"4204","CA","California",2025,"SSP3",0.04768423,"d2"
"4205","CA","California",2025,"SSP2",0.04815161,"d2"
"4206","CA","California",2025,"SSP5",0.04822772,"d2"
"4207","CA","California",2025,"SSP3",0.05726633,"d3"
"4208","CA","California",2025,"SSP2",0.05774462,"d3"
"4209","CA","California",2025,"SSP5",0.05781806,"d3"
"4210","CA","California",2025,"SSP3",0.06577574,"d4"
"4211","CA","California",2025,"SSP2",0.06623471,"d4"
"4212","CA","California",2025,"SSP5",0.06630065,"d4"
"4213","CA","California",2025,"SSP3",0.07433178,"d5"
"4214","CA","California",2025,"SSP2",0.07474792,"d5"
"4215","CA","California",2025,"SSP5",0.07480235,"d5"
"4216","CA","California",2025,"SSP3",0.08395095,"d6"
"4217","CA","California",2025,"SSP2",0.08429888,"d6"
"4218","CA","California",2025,"SSP5",0.08433766,"d6"
"4219","CA","California",2025,"SSP3",0.0960011,"d7"
"4220","CA","California",2025,"SSP2",0.09623933,"d7"
"4221","CA","California",2025,"SSP5",0.09625623,"d7"
"4222","CA","California",2025,"SSP3",0.1129007,"d8"
"4223","CA","California",2025,"SSP5",0.1129385,"d8"
"4224","CA","California",2025,"SSP2",0.1129543,"d8"
"4225","CA","California",2025,"SSP5",0.1427705,"d9"
"4226","CA","California",2025,"SSP2",0.1428384,"d9"
"4227","CA","California",2025,"SSP3",0.1431429,"d9"
"4228","CA","California",2025,"SSP5",0.285631,"d10"
"4229","CA","California",2025,"SSP2",0.2859356,"d10"
"4230","CA","California",2025,"SSP3",0.2884753,"d10"
"4231","CO","Colorado",2025,"SSP3",0.03444965,"d1"
"4232","CO","Colorado",2025,"SSP2",0.03480208,"d1"
"4233","CO","Colorado",2025,"SSP5",0.03486457,"d1"
"4234","CO","Colorado",2025,"SSP3",0.05098355,"d2"
"4235","CO","Colorado",2025,"SSP2",0.05142327,"d2"
"4236","CO","Colorado",2025,"SSP5",0.05149559,"d2"
"4237","CO","Colorado",2025,"SSP3",0.06059891,"d3"
"4238","CO","Colorado",2025,"SSP2",0.06104764,"d3"
"4239","CO","Colorado",2025,"SSP5",0.06111702,"d3"
"4240","CO","Colorado",2025,"SSP3",0.06892901,"d4"
"4241","CO","Colorado",2025,"SSP2",0.06935833,"d4"
"4242","CO","Colorado",2025,"SSP5",0.0694202,"d4"
"4243","CO","Colorado",2025,"SSP3",0.07713808,"d5"
"4244","CO","Colorado",2025,"SSP2",0.07752582,"d5"
"4245","CO","Colorado",2025,"SSP5",0.07757636,"d5"
"4246","CO","Colorado",2025,"SSP3",0.08623107,"d6"
"4247","CO","Colorado",2025,"SSP2",0.08655335,"d6"
"4248","CO","Colorado",2025,"SSP5",0.08658862,"d6"
"4249","CO","Colorado",2025,"SSP3",0.09746736,"d7"
"4250","CO","Colorado",2025,"SSP2",0.09768529,"d7"
"4251","CO","Colorado",2025,"SSP5",0.09769944,"d7"
"4252","CO","Colorado",2025,"SSP3",0.1130377,"d8"
"4253","CO","Colorado",2025,"SSP5",0.113064,"d8"
"4254","CO","Colorado",2025,"SSP2",0.1130812,"d8"
"4255","CO","Colorado",2025,"SSP5",0.1404552,"d9"
"4256","CO","Colorado",2025,"SSP2",0.1405213,"d9"
"4257","CO","Colorado",2025,"SSP3",0.140813,"d9"
"4258","CO","Colorado",2025,"SSP5",0.2689813,"d10"
"4259","CO","Colorado",2025,"SSP2",0.2692611,"d10"
"4260","CO","Colorado",2025,"SSP3",0.2716197,"d10"
"4261","CT","Connecticut",2025,"SSP3",0.0304817921506631,"d1"
"4262","CT","Connecticut",2025,"SSP2",0.0308646079491685,"d1"
"4263","CT","Connecticut",2025,"SSP5",0.0309311816829607,"d1"
"4264","CT","Connecticut",2025,"SSP3",0.04609292,"d2"
"4265","CT","Connecticut",2025,"SSP2",0.04657331,"d2"
"4266","CT","Connecticut",2025,"SSP5",0.04665113,"d2"
"4267","CT","Connecticut",2025,"SSP3",0.05565489,"d3"
"4268","CT","Connecticut",2025,"SSP2",0.05614727,"d3"
"4269","CT","Connecticut",2025,"SSP5",0.05622259,"d3"
"4270","CT","Connecticut",2025,"SSP3",0.06424679,"d4"
"4271","CT","Connecticut",2025,"SSP2",0.06472006,"d4"
"4272","CT","Connecticut",2025,"SSP5",0.06478793,"d4"
"4273","CT","Connecticut",2025,"SSP3",0.07296602,"d5"
"4274","CT","Connecticut",2025,"SSP2",0.07339605,"d5"
"4275","CT","Connecticut",2025,"SSP5",0.0734524,"d5"
"4276","CT","Connecticut",2025,"SSP3",0.08283481,"d6"
"4277","CT","Connecticut",2025,"SSP2",0.08319552,"d6"
"4278","CT","Connecticut",2025,"SSP5",0.08323611,"d6"
"4279","CT","Connecticut",2025,"SSP3",0.09527383,"d7"
"4280","CT","Connecticut",2025,"SSP2",0.09552246,"d7"
"4281","CT","Connecticut",2025,"SSP5",0.0955409,"d7"
"4282","CT","Connecticut",2025,"SSP3",0.1128122,"d8"
"4283","CT","Connecticut",2025,"SSP5",0.1128566,"d8"
"4284","CT","Connecticut",2025,"SSP2",0.1128715,"d8"
"4285","CT","Connecticut",2025,"SSP5",0.1438716,"d9"
"4286","CT","Connecticut",2025,"SSP2",0.14394,"d9"
"4287","CT","Connecticut",2025,"SSP3",0.1442499,"d9"
"4288","CT","Connecticut",2025,"SSP5",0.2937586,"d10"
"4289","CT","Connecticut",2025,"SSP2",0.2940758,"d10"
"4290","CT","Connecticut",2025,"SSP3",0.296705,"d10"
"4291","DC","District of Columbia",2025,"SSP3",0.0254055355050207,"d1"
"4292","DC","District of Columbia",2025,"SSP2",0.0258228567312235,"d1"
"4293","DC","District of Columbia",2025,"SSP5",0.0258928210144141,"d1"
"4294","DC","District of Columbia",2025,"SSP3",0.03977446,"d2"
"4295","DC","District of Columbia",2025,"SSP2",0.04030377,"d2"
"4296","DC","District of Columbia",2025,"SSP5",0.04038715,"d2"
"4297","DC","District of Columbia",2025,"SSP3",0.04921877,"d3"
"4298","DC","District of Columbia",2025,"SSP2",0.04976564,"d3"
"4299","DC","District of Columbia",2025,"SSP5",0.04984768,"d3"
"4300","DC","District of Columbia",2025,"SSP3",0.05810119,"d4"
"4301","DC","District of Columbia",2025,"SSP2",0.05863128,"d4"
"4302","DC","District of Columbia",2025,"SSP5",0.05870664,"d4"
"4303","DC","District of Columbia",2025,"SSP3",0.06742998,"d5"
"4304","DC","District of Columbia",2025,"SSP2",0.06791685,"d5"
"4305","DC","District of Columbia",2025,"SSP5",0.06798122,"d5"
"4306","DC","District of Columbia",2025,"SSP3",0.07825144,"d6"
"4307","DC","District of Columbia",2025,"SSP2",0.07866636,"d6"
"4308","DC","District of Columbia",2025,"SSP5",0.07871521,"d6"
"4309","DC","District of Columbia",2025,"SSP3",0.09220049,"d7"
"4310","DC","District of Columbia",2025,"SSP2",0.09249585,"d7"
"4311","DC","District of Columbia",2025,"SSP5",0.09252217,"d7"
"4312","DC","District of Columbia",2025,"SSP3",0.1122526,"d8"
"4313","DC","District of Columbia",2025,"SSP5",0.1123334,"d8"
"4314","DC","District of Columbia",2025,"SSP2",0.1123419,"d8"
"4315","DC","District of Columbia",2025,"SSP5",0.1480988,"d9"
"4316","DC","District of Columbia",2025,"SSP2",0.1481667,"d9"
"4317","DC","District of Columbia",2025,"SSP3",0.1484902,"d9"
"4318","DC","District of Columbia",2025,"SSP5",0.3269302,"d10"
"4319","DC","District of Columbia",2025,"SSP2",0.3273027,"d10"
"4320","DC","District of Columbia",2025,"SSP3",0.3303063,"d10"
"4321","DE","Delaware",2025,"SSP3",0.03630108,"d1"
"4322","DE","Delaware",2025,"SSP2",0.03663865,"d1"
"4323","DE","Delaware",2025,"SSP5",0.03669894,"d1"
"4324","DE","Delaware",2025,"SSP3",0.05325487,"d2"
"4325","DE","Delaware",2025,"SSP2",0.05367514,"d2"
"4326","DE","Delaware",2025,"SSP5",0.05374465,"d2"
"4327","DE","Delaware",2025,"SSP3",0.06288658,"d3"
"4328","DE","Delaware",2025,"SSP2",0.06331476,"d3"
"4329","DE","Delaware",2025,"SSP5",0.06338123,"d3"
"4330","DE","Delaware",2025,"SSP3",0.07108684,"d4"
"4331","DE","Delaware",2025,"SSP2",0.07149577,"d4"
"4332","DE","Delaware",2025,"SSP5",0.07155481,"d4"
"4333","DE","Delaware",2025,"SSP3",0.07905039,"d5"
"4334","DE","Delaware",2025,"SSP2",0.07941885,"d5"
"4335","DE","Delaware",2025,"SSP5",0.07946678,"d5"
"4336","DE","Delaware",2025,"SSP3",0.08777449,"d6"
"4337","DE","Delaware",2025,"SSP2",0.08807965,"d6"
"4338","DE","Delaware",2025,"SSP5",0.08811269,"d6"
"4339","DE","Delaware",2025,"SSP3",0.09844461,"d7"
"4340","DE","Delaware",2025,"SSP2",0.09864941,"d7"
"4341","DE","Delaware",2025,"SSP5",0.09866194,"d7"
"4342","DE","Delaware",2025,"SSP3",0.113096,"d8"
"4343","DE","Delaware",2025,"SSP5",0.113116,"d8"
"4344","DE","Delaware",2025,"SSP2",0.1131336,"d8"
"4345","DE","Delaware",2025,"SSP5",0.1388361,"d9"
"4346","DE","Delaware",2025,"SSP2",0.1389005,"d9"
"4347","DE","Delaware",2025,"SSP3",0.1391822,"d9"
"4348","DE","Delaware",2025,"SSP5",0.2576755,"d10"
"4349","DE","Delaware",2025,"SSP2",0.2579392,"d10"
"4350","DE","Delaware",2025,"SSP3",0.2601761,"d10"
"4351","FL","Florida",2025,"SSP3",0.03371705,"d1"
"4352","FL","Florida",2025,"SSP2",0.03407525,"d1"
"4353","FL","Florida",2025,"SSP5",0.03413856,"d1"
"4354","FL","Florida",2025,"SSP3",0.05008334,"d2"
"4355","FL","Florida",2025,"SSP2",0.05053067,"d2"
"4356","FL","Florida",2025,"SSP5",0.05060406,"d2"
"4357","FL","Florida",2025,"SSP3",0.05969105,"d3"
"4358","FL","Florida",2025,"SSP2",0.06014788,"d3"
"4359","FL","Florida",2025,"SSP5",0.06021839,"d3"
"4360","FL","Florida",2025,"SSP3",0.06807147,"d4"
"4361","FL","Florida",2025,"SSP2",0.06850887,"d4"
"4362","FL","Florida",2025,"SSP5",0.06857186,"d4"
"4363","FL","Florida",2025,"SSP3",0.07637667,"d5"
"4364","FL","Florida",2025,"SSP2",0.0767721,"d5"
"4365","FL","Florida",2025,"SSP5",0.07682368,"d5"
"4366","FL","Florida",2025,"SSP3",0.08561468,"d6"
"4367","FL","Florida",2025,"SSP2",0.08594385,"d6"
"4368","FL","Florida",2025,"SSP5",0.08598005,"d6"
"4369","FL","Florida",2025,"SSP3",0.09707432,"d7"
"4370","FL","Florida",2025,"SSP2",0.09729762,"d7"
"4371","FL","Florida",2025,"SSP5",0.09731247,"d7"
"4372","FL","Florida",2025,"SSP3",0.1130082,"d8"
"4373","FL","Florida",2025,"SSP5",0.1130374,"d8"
"4374","FL","Florida",2025,"SSP2",0.1130542,"d8"
"4375","FL","Florida",2025,"SSP5",0.1410925,"d9"
"4376","FL","Florida",2025,"SSP2",0.1411592,"d9"
"4377","FL","Florida",2025,"SSP3",0.1414546,"d9"
"4378","FL","Florida",2025,"SSP5",0.2734899,"d10"
"4379","FL","Florida",2025,"SSP2",0.2737764,"d10"
"4380","FL","Florida",2025,"SSP3",0.2761838,"d10"
"4381","GA","Georgia",2025,"SSP3",0.03457395,"d1"
"4382","GA","Georgia",2025,"SSP2",0.03492539,"d1"
"4383","GA","Georgia",2025,"SSP5",0.03498774,"d1"
"4384","GA","Georgia",2025,"SSP3",0.05113602,"d2"
"4385","GA","Georgia",2025,"SSP2",0.05157445,"d2"
"4386","GA","Georgia",2025,"SSP5",0.05164658,"d2"
"4387","GA","Georgia",2025,"SSP3",0.06075247,"d3"
"4388","GA","Georgia",2025,"SSP2",0.06119983,"d3"
"4389","GA","Georgia",2025,"SSP5",0.06126902,"d3"
"4390","GA","Georgia",2025,"SSP3",0.06907385,"d4"
"4391","GA","Georgia",2025,"SSP2",0.0695018,"d4"
"4392","GA","Georgia",2025,"SSP5",0.06956348,"d4"
"4393","GA","Georgia",2025,"SSP3",0.07726642,"d5"
"4394","GA","Georgia",2025,"SSP2",0.07765286,"d5"
"4395","GA","Georgia",2025,"SSP5",0.07770323,"d5"
"4396","GA","Georgia",2025,"SSP3",0.08633464,"d6"
"4397","GA","Georgia",2025,"SSP2",0.08665576,"d6"
"4398","GA","Georgia",2025,"SSP5",0.08669088,"d6"
"4399","GA","Georgia",2025,"SSP3",0.09753291,"d7"
"4400","GA","Georgia",2025,"SSP2",0.09774994,"d7"
"4401","GA","Georgia",2025,"SSP5",0.09776397,"d7"
"4402","GA","Georgia",2025,"SSP3",0.1130416,"d8"
"4403","GA","Georgia",2025,"SSP5",0.1130674,"d8"
"4404","GA","Georgia",2025,"SSP2",0.1130846,"d8"
"4405","GA","Georgia",2025,"SSP5",0.1403464,"d9"
"4406","GA","Georgia",2025,"SSP2",0.1404124,"d9"
"4407","GA","Georgia",2025,"SSP3",0.1407035,"d9"
"4408","GA","Georgia",2025,"SSP5",0.2682227,"d10"
"4409","GA","Georgia",2025,"SSP2",0.2685014,"d10"
"4410","GA","Georgia",2025,"SSP3",0.2708517,"d10"
"4411","HI","Hawaii",2025,"SSP3",0.0357143,"d1"
"4412","HI","Hawaii",2025,"SSP2",0.03605663,"d1"
"4413","HI","Hawaii",2025,"SSP5",0.03611763,"d1"
"4414","HI","Hawaii",2025,"SSP3",0.05253537,"d2"
"4415","HI","Hawaii",2025,"SSP2",0.05296184,"d2"
"4416","HI","Hawaii",2025,"SSP5",0.05303225,"d2"
"4417","HI","Hawaii",2025,"SSP3",0.06216219,"d3"
"4418","HI","Hawaii",2025,"SSP2",0.0625969,"d3"
"4419","HI","Hawaii",2025,"SSP5",0.0626643,"d3"
"4420","HI","Hawaii",2025,"SSP3",0.07040386,"d4"
"4421","HI","Hawaii",2025,"SSP2",0.07081925,"d4"
"4422","HI","Hawaii",2025,"SSP5",0.07087919,"d4"
"4423","HI","Hawaii",2025,"SSP3",0.07844547,"d5"
"4424","HI","Hawaii",2025,"SSP2",0.07882002,"d5"
"4425","HI","Hawaii",2025,"SSP5",0.07886877,"d5"
"4426","HI","Hawaii",2025,"SSP3",0.08728671,"d6"
"4427","HI","Hawaii",2025,"SSP2",0.08759726,"d6"
"4428","HI","Hawaii",2025,"SSP5",0.087631,"d6"
"4429","HI","Hawaii",2025,"SSP3",0.09813644,"d7"
"4430","HI","Hawaii",2025,"SSP2",0.09834533,"d7"
"4431","HI","Hawaii",2025,"SSP5",0.09835836,"d7"
"4432","HI","Hawaii",2025,"SSP3",0.1130791,"d8"
"4433","HI","Hawaii",2025,"SSP5",0.113101,"d8"
"4434","HI","Hawaii",2025,"SSP2",0.1131185,"d8"
"4435","HI","Hawaii",2025,"SSP5",0.13935,"d9"
"4436","HI","Hawaii",2025,"SSP2",0.139415,"d9"
"4437","HI","Hawaii",2025,"SSP3",0.1397,"d9"
"4438","HI","Hawaii",2025,"SSP5",0.2612502,"d10"
"4439","HI","Hawaii",2025,"SSP2",0.2615189,"d10"
"4440","HI","Hawaii",2025,"SSP3",0.2637941,"d10"
"4441","IA","Iowa",2025,"SSP3",0.03832662,"d1"
"4442","IA","Iowa",2025,"SSP2",0.03864758,"d1"
"4443","IA","Iowa",2025,"SSP5",0.03870529,"d1"
"4444","IA","Iowa",2025,"SSP3",0.05573302,"d2"
"4445","IA","Iowa",2025,"SSP2",0.05613177,"d2"
"4446","IA","Iowa",2025,"SSP5",0.05619808,"d2"
"4447","IA","Iowa",2025,"SSP3",0.06537721,"d3"
"4448","IA","Iowa",2025,"SSP2",0.06578281,"d3"
"4449","IA","Iowa",2025,"SSP5",0.06584603,"d3"
"4450","IA","Iowa",2025,"SSP3",0.07343054,"d4"
"4451","IA","Iowa",2025,"SSP2",0.07381724,"d4"
"4452","IA","Iowa",2025,"SSP5",0.07387318,"d4"
"4453","IA","Iowa",2025,"SSP3",0.08112075,"d5"
"4454","IA","Iowa",2025,"SSP2",0.0814684,"d5"
"4455","IA","Iowa",2025,"SSP5",0.08151353,"d5"
"4456","IA","Iowa",2025,"SSP3",0.08943688,"d6"
"4457","IA","Iowa",2025,"SSP2",0.08972382,"d6"
"4458","IA","Iowa",2025,"SSP5",0.08975454,"d6"
"4459","IA","Iowa",2025,"SSP3",0.09948444,"d7"
"4460","IA","Iowa",2025,"SSP2",0.09967556,"d7"
"4461","IA","Iowa",2025,"SSP5",0.09968655,"d7"
"4462","IA","Iowa",2025,"SSP3",0.1131301,"d8"
"4463","IA","Iowa",2025,"SSP5",0.1131442,"d8"
"4464","IA","Iowa",2025,"SSP2",0.1131622,"d8"
"4465","IA","Iowa",2025,"SSP5",0.1370486,"d9"
"4466","IA","Iowa",2025,"SSP2",0.1371109,"d9"
"4467","IA","Iowa",2025,"SSP3",0.1373809,"d9"
"4468","IA","Iowa",2025,"SSP5",0.2454687,"d10"
"4469","IA","Iowa",2025,"SSP2",0.2457154,"d10"
"4470","IA","Iowa",2025,"SSP3",0.2478218,"d10"
"4471","ID","Idaho",2025,"SSP3",0.03840926,"d1"
"4472","ID","Idaho",2025,"SSP2",0.03872953,"d1"
"4473","ID","Idaho",2025,"SSP5",0.03878714,"d1"
"4474","ID","Idaho",2025,"SSP3",0.05583404,"d2"
"4475","ID","Idaho",2025,"SSP2",0.05623192,"d2"
"4476","ID","Idaho",2025,"SSP5",0.05629809,"d2"
"4477","ID","Idaho",2025,"SSP3",0.06547868,"d3"
"4478","ID","Idaho",2025,"SSP2",0.06588336,"d3"
"4479","ID","Idaho",2025,"SSP5",0.06594644,"d3"
"4480","ID","Idaho",2025,"SSP3",0.07352596,"d4"
"4481","ID","Idaho",2025,"SSP2",0.07391176,"d4"
"4482","ID","Idaho",2025,"SSP5",0.07396756,"d4"
"4483","ID","Idaho",2025,"SSP3",0.08120496,"d5"
"4484","ID","Idaho",2025,"SSP2",0.08155176,"d5"
"4485","ID","Idaho",2025,"SSP5",0.08159678,"d5"
"4486","ID","Idaho",2025,"SSP3",0.08950439,"d6"
"4487","ID","Idaho",2025,"SSP2",0.08979059,"d6"
"4488","ID","Idaho",2025,"SSP5",0.08982123,"d6"
"4489","ID","Idaho",2025,"SSP3",0.09952652,"d7"
"4490","ID","Idaho",2025,"SSP2",0.0997171,"d7"
"4491","ID","Idaho",2025,"SSP5",0.09972802,"d7"
"4492","ID","Idaho",2025,"SSP3",0.1131311,"d8"
"4493","ID","Idaho",2025,"SSP5",0.1131451,"d8"
"4494","ID","Idaho",2025,"SSP2",0.113163,"d8"
"4495","ID","Idaho",2025,"SSP5",0.1369755,"d9"
"4496","ID","Idaho",2025,"SSP2",0.1370377,"d9"
"4497","ID","Idaho",2025,"SSP3",0.1373071,"d9"
"4498","ID","Idaho",2025,"SSP5",0.2449726,"d10"
"4499","ID","Idaho",2025,"SSP2",0.2452186,"d10"
"4500","ID","Idaho",2025,"SSP3",0.2473198,"d10"
"4501","IL","Illinois",2025,"SSP3",0.0327864842974438,"d1"
"4502","IL","Illinois",2025,"SSP2",0.03315193,"d1"
"4503","IL","Illinois",2025,"SSP5",0.03321625,"d1"
"4504","IL","Illinois",2025,"SSP3",0.04893726,"d2"
"4505","IL","Illinois",2025,"SSP2",0.04939423,"d2"
"4506","IL","Illinois",2025,"SSP5",0.04946895,"d2"
"4507","IL","Illinois",2025,"SSP3",0.05853318,"d3"
"4508","IL","Illinois",2025,"SSP2",0.0590003,"d3"
"4509","IL","Illinois",2025,"SSP5",0.05907223,"d3"
"4510","IL","Illinois",2025,"SSP3",0.06697565,"d4"
"4511","IL","Illinois",2025,"SSP2",0.06742337,"d4"
"4512","IL","Illinois",2025,"SSP5",0.06748776,"d4"
"4513","IL","Illinois",2025,"SSP3",0.07540113,"d5"
"4514","IL","Illinois",2025,"SSP2",0.07580642,"d5"
"4515","IL","Illinois",2025,"SSP5",0.07585936,"d5"
"4516","IL","Illinois",2025,"SSP3",0.08482167,"d6"
"4517","IL","Illinois",2025,"SSP2",0.08515974,"d6"
"4518","IL","Illinois",2025,"SSP5",0.08519715,"d6"
"4519","IL","Illinois",2025,"SSP3",0.0965638,"d7"
"4520","IL","Illinois",2025,"SSP2",0.09679413,"d7"
"4521","IL","Illinois",2025,"SSP5",0.09680992,"d7"
"4522","IL","Illinois",2025,"SSP3",0.1129593,"d8"
"4523","IL","Illinois",2025,"SSP5",0.1129924,"d8"
"4524","IL","Illinois",2025,"SSP2",0.1130088,"d8"
"4525","IL","Illinois",2025,"SSP5",0.1418957,"d9"
"4526","IL","Illinois",2025,"SSP2",0.141963,"d9"
"4527","IL","Illinois",2025,"SSP3",0.142263,"d9"
"4528","IL","Illinois",2025,"SSP5",0.2792795,"d10"
"4529","IL","Illinois",2025,"SSP2",0.2795745,"d10"
"4530","IL","Illinois",2025,"SSP3",0.2820448,"d10"
"4531","IN","Indiana",2025,"SSP3",0.03738546,"d1"
"4532","IN","Indiana",2025,"SSP2",0.03771418,"d1"
"4533","IN","Indiana",2025,"SSP5",0.03777311,"d1"
"4534","IN","Indiana",2025,"SSP3",0.05458231,"d2"
"4535","IN","Indiana",2025,"SSP2",0.05499109,"d2"
"4536","IN","Indiana",2025,"SSP5",0.05505891,"d2"
"4537","IN","Indiana",2025,"SSP3",0.06422131,"d3"
"4538","IN","Indiana",2025,"SSP2",0.06463742,"d3"
"4539","IN","Indiana",2025,"SSP5",0.06470216,"d3"
"4540","IN","Indiana",2025,"SSP3",0.07234346,"d4"
"4541","IN","Indiana",2025,"SSP2",0.07274049,"d4"
"4542","IN","Indiana",2025,"SSP5",0.07279786,"d4"
"4543","IN","Indiana",2025,"SSP3",0.08016121,"d5"
"4544","IN","Indiana",2025,"SSP2",0.0805185,"d5"
"4545","IN","Indiana",2025,"SSP5",0.08056493,"d5"
"4546","IN","Indiana",2025,"SSP3",0.08866739,"d6"
"4547","IN","Indiana",2025,"SSP2",0.08896275,"d6"
"4548","IN","Indiana",2025,"SSP5",0.08899453,"d6"
"4549","IN","Indiana",2025,"SSP3",0.09900459,"d7"
"4550","IN","Indiana",2025,"SSP2",0.09920198,"d7"
"4551","IN","Indiana",2025,"SSP5",0.09921366,"d7"
"4552","IN","Indiana",2025,"SSP3",0.1131176,"d8"
"4553","IN","Indiana",2025,"SSP5",0.1131343,"d8"
"4554","IN","Indiana",2025,"SSP2",0.1131522,"d8"
"4555","IN","Indiana",2025,"SSP5",0.1378809,"d9"
"4556","IN","Indiana",2025,"SSP2",0.1379443,"d9"
"4557","IN","Indiana",2025,"SSP3",0.1382198,"d9"
"4558","IN","Indiana",2025,"SSP5",0.2511223,"d10"
"4559","IN","Indiana",2025,"SSP2",0.2513768,"d10"
"4560","IN","Indiana",2025,"SSP3",0.2535436,"d10"
"4561","KS","Kansas",2025,"SSP3",0.03643871,"d1"
"4562","KS","Kansas",2025,"SSP2",0.03677517,"d1"
"4563","KS","Kansas",2025,"SSP5",0.03683529,"d1"
"4564","KS","Kansas",2025,"SSP3",0.05342303,"d2"
"4565","KS","Kansas",2025,"SSP2",0.05384187,"d2"
"4566","KS","Kansas",2025,"SSP5",0.05391117,"d2"
"4567","KS","Kansas",2025,"SSP3",0.06305542,"d3"
"4568","KS","Kansas",2025,"SSP2",0.06348208,"d3"
"4569","KS","Kansas",2025,"SSP5",0.06354834,"d3"
"4570","KS","Kansas",2025,"SSP3",0.07124555,"d4"
"4571","KS","Kansas",2025,"SSP2",0.07165297,"d4"
"4572","KS","Kansas",2025,"SSP5",0.0717118,"d4"
"4573","KS","Kansas",2025,"SSP3",0.07919037,"d5"
"4574","KS","Kansas",2025,"SSP2",0.07955742,"d5"
"4575","KS","Kansas",2025,"SSP5",0.07960516,"d5"
"4576","KS","Kansas",2025,"SSP3",0.08788661,"d6"
"4577","KS","Kansas",2025,"SSP2",0.08819053,"d6"
"4578","KS","Kansas",2025,"SSP5",0.08822341,"d6"
"4579","KS","Kansas",2025,"SSP3",0.09851433,"d7"
"4580","KS","Kansas",2025,"SSP2",0.09871818,"d7"
"4581","KS","Kansas",2025,"SSP5",0.0987306,"d7"
"4582","KS","Kansas",2025,"SSP3",0.1130974,"d8"
"4583","KS","Kansas",2025,"SSP5",0.1131169,"d8"
"4584","KS","Kansas",2025,"SSP2",0.1131346,"d8"
"4585","KS","Kansas",2025,"SSP5",0.138714,"d9"
"4586","KS","Kansas",2025,"SSP2",0.1387783,"d9"
"4587","KS","Kansas",2025,"SSP3",0.1390593,"d9"
"4588","KS","Kansas",2025,"SSP5",0.2568514,"d10"
"4589","KS","Kansas",2025,"SSP2",0.2571139,"d10"
"4590","KS","Kansas",2025,"SSP3",0.2593419,"d10"
"4591","KY","Kentucky",2025,"SSP3",0.0364335,"d1"
"4592","KY","Kentucky",2025,"SSP2",0.03677,"d1"
"4593","KY","Kentucky",2025,"SSP5",0.03683013,"d1"
"4594","KY","Kentucky",2025,"SSP3",0.05341667,"d2"
"4595","KY","Kentucky",2025,"SSP2",0.05383556,"d2"
"4596","KY","Kentucky",2025,"SSP5",0.05390486,"d2"
"4597","KY","Kentucky",2025,"SSP3",0.06304904,"d3"
"4598","KY","Kentucky",2025,"SSP2",0.06347575,"d3"
"4599","KY","Kentucky",2025,"SSP5",0.06354202,"d3"
"4600","KY","Kentucky",2025,"SSP3",0.07123954,"d4"
"4601","KY","Kentucky",2025,"SSP2",0.07164703,"d4"
"4602","KY","Kentucky",2025,"SSP5",0.07170587,"d4"
"4603","KY","Kentucky",2025,"SSP3",0.07918508,"d5"
"4604","KY","Kentucky",2025,"SSP2",0.07955219,"d5"
"4605","KY","Kentucky",2025,"SSP5",0.07959993,"d5"
"4606","KY","Kentucky",2025,"SSP3",0.08788238,"d6"
"4607","KY","Kentucky",2025,"SSP2",0.08818635,"d6"
"4608","KY","Kentucky",2025,"SSP5",0.08821923,"d6"
"4609","KY","Kentucky",2025,"SSP3",0.09851171,"d7"
"4610","KY","Kentucky",2025,"SSP2",0.09871559,"d7"
"4611","KY","Kentucky",2025,"SSP5",0.09872802,"d7"
"4612","KY","Kentucky",2025,"SSP3",0.1130973,"d8"
"4613","KY","Kentucky",2025,"SSP5",0.1131169,"d8"
"4614","KY","Kentucky",2025,"SSP2",0.1131346,"d8"
"4615","KY","Kentucky",2025,"SSP5",0.1387187,"d9"
"4616","KY","Kentucky",2025,"SSP2",0.1387829,"d9"
"4617","KY","Kentucky",2025,"SSP3",0.1390639,"d9"
"4618","KY","Kentucky",2025,"SSP5",0.2568825,"d10"
"4619","KY","Kentucky",2025,"SSP2",0.2571451,"d10"
"4620","KY","Kentucky",2025,"SSP3",0.2593734,"d10"
"4621","LA","Louisiana",2025,"SSP3",0.03467391,"d1"
"4622","LA","Louisiana",2025,"SSP2",0.03502456,"d1"
"4623","LA","Louisiana",2025,"SSP5",0.0350868,"d1"
"4624","LA","Louisiana",2025,"SSP3",0.05125867,"d2"
"4625","LA","Louisiana",2025,"SSP2",0.05169606,"d2"
