scenario,region,service,year,price,group,shares,gdppc_gm,gdppc,afford,afford_unit,satiation.impedance,satiation.gap
R_01b_BAU_climate,CA,resid heating modern,2015,7.27162,d7,0.09660197,39.5258,38.18270146,2373.834043,GJ,476.1418738,0.031564346
R_01b_BAU_climate,CA,resid heating modern,2015,7.27162,d8,0.1130746,39.5258,44.69364025,2778.621749,GJ,476.1418738,0.017509706
R_01b_BAU_climate,CA,resid heating modern,2015,7.27162,d9,0.1424662,39.5258,56.31090528,3500.87183,GJ,476.1418738,0.006118606
R_01b_BAU_climate,CA,resid heating modern,2015,7.27162,d10,0.2823152,39.5258,111.5873413,6937.430289,GJ,476.1418738,4.1111721139403e-05
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d1,0.03464884,35.8407,12.4183868,930.9353819,GJ,510.3785886,0.282434949
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d2,0.05147315,35.8407,18.44833727,1382.966257,GJ,510.3785886,0.152863189
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d3,0.0612866,35.8407,21.96554645,1646.631298,GJ,510.3785886,0.106853507
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d4,0.06977928,35.8407,25.00938241,1874.810258,GJ,510.3785886,0.078379942
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d5,0.07813345,35.8407,28.00357541,2099.267771,GJ,510.3785886,0.057785126
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d6,0.08734523,35.8407,31.30514185,2346.76731,GJ,510.3785886,0.041289214
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d7,0.09863461,35.8407,35.35133467,2650.087227,GJ,510.3785886,0.02734849
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d8,0.1141216,35.8407,40.90198029,3066.187361,GJ,510.3785886,0.015542125
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d9,0.1412606,35.8407,50.62878786,3795.350454,GJ,510.3785886,0.005773479
R_01b_BAU_climate,CO,resid heating modern,2015,6.0306,d10,0.2643891,35.8407,94.75890416,7103.532695,GJ,510.3785886,6.45974346728662e-05
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d1,0.03128031,42.7896,13.38471953,642.7630179,GJ,437.3305644,0.361046906
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d2,0.04718815,42.7896,20.19162063,969.6450484,GJ,437.3305644,0.215059801
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d3,0.05684975,42.7896,24.32578063,1168.176302,GJ,437.3305644,0.157001283
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d4,0.06546889,42.7896,28.01387616,1345.286582,GJ,437.3305644,0.118574683
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d5,0.0741631,42.7896,31.73409384,1523.939436,GJ,437.3305644,0.089334443
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d6,0.0839475,42.7896,35.92079946,1724.994044,GJ,437.3305644,0.064957003
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d7,0.09619608,42.7896,41.16191785,1976.683821,GJ,437.3305644,0.043589217
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d8,0.1133454,42.7896,48.50004328,2329.076386,GJ,437.3305644,0.024935316
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d9,0.1438403,42.7896,61.54868901,2955.700417,GJ,437.3305644,0.009236077
R_01b_BAU_climate,CT,resid heating modern,2015,9.41398,d10,0.2889408,42.7896,123.6366126,5937.296037,GJ,437.3305644,8.18748459389916e-05
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d1,0.02700407,110.041,29.71554867,1913.463009,GJ,1358.301207,0.376646299
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d2,0.04165932,110.041,45.84233232,2951.90939,GJ,1358.301207,0.22171277
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d3,0.05105673,110.041,56.18333626,3617.794067,GJ,1358.301207,0.157839515
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d4,0.05977218,110.041,65.77390459,4235.356204,GJ,1358.301207,0.115172853
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d5,0.06883568,110.041,75.74747063,4877.58058,GJ,1358.301207,0.08298867
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d6,0.07928939,110.041,87.25083765,5618.312899,GJ,1358.301207,0.056866424
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d7,0.09271418,110.041,102.0236108,6569.570952,GJ,1358.301207,0.034997402
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d8,0.1119681,110.041,123.2108169,7933.87136,GJ,1358.301207,0.017445212
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d9,0.1468885,110.041,161.6375743,10408.27221,GJ,1358.301207,0.004935073
R_01b_BAU_climate,DC,resid heating modern,2015,7.02067,d10,0.3222903,110.041,354.651469,22836.94892,GJ,1358.301207,8.68600745229027e-06
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d1,0.03622155,44.2627,16.03263601,844.4651077,GJ,463.2883714,0.282678988
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d2,0.05346081,44.2627,23.66319795,1246.37926,GJ,463.2883714,0.154932504
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d3,0.06333483,44.2627,28.0337058,1476.581042,GJ,463.2883714,0.109790502
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d4,0.07175918,44.2627,31.76255057,1672.985382,GJ,463.2883714,0.081836585
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d5,0.07994556,44.2627,35.38606339,1863.841717,GJ,463.2883714,0.061508501
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d6,0.08888164,44.2627,39.34141367,2072.176472,GJ,463.2883714,0.045036629
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d7,0.09971719,44.2627,44.13752066,2324.795256,GJ,463.2883714,0.030861871
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d8,0.1144272,44.2627,50.64856825,2667.74276,GJ,463.2883714,0.018475062
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d9,0.1400234,44.2627,61.97813747,3264.489663,GJ,463.2883714,0.007565521
R_01b_BAU_climate,DE,resid heating modern,2015,8.58298,d10,0.2532422,44.2627,112.0918353,5904.059923,GJ,463.2883714,0.000145791
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d1,0.03383705,26.2293,8.875221356,449.8600426,GJ,259.1471504,0.300216443
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d2,0.05054328,26.2293,13.25714854,671.9676241,GJ,259.1471504,0.165741135
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d3,0.06040244,26.2293,15.84313719,803.0441257,GJ,259.1471504,0.116726506
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d4,0.0689996,26.2293,18.09811208,917.3424692,GJ,259.1471504,0.085980204
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d5,0.07750761,26.2293,20.32970355,1030.455573,GJ,259.1471504,0.063533716
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d6,0.08692381,26.2293,22.7995069,1155.642967,GJ,259.1471504,0.045455278
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d7,0.09849215,26.2293,25.8338015,1309.442838,GJ,259.1471504,0.030125039
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d8,0.1143862,26.2293,30.00269956,1520.752572,GJ,259.1471504,0.017118529
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d9,0.1421434,26.2293,37.28321882,1889.781644,GJ,259.1471504,0.006379632
R_01b_BAU_climate,FL,resid heating modern,2015,8.91901,d10,0.2677911,26.2293,70.23973099,3560.254681,GJ,259.1471504,7.31718545800824e-05
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d1,0.03490446,29.872,10.42666029,644.1768093,GJ,356.476746,0.28577162
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d2,0.05171873,29.872,15.44941903,954.491388,GJ,356.476746,0.156304384
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d3,0.06148,29.872,18.3653056,1134.639821,GJ,356.476746,0.110114166
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d4,0.06990579,29.872,20.88225759,1290.141396,GJ,356.476746,0.081382025
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d5,0.0781785,29.872,23.35348152,1442.817814,GJ,356.476746,0.060478292
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d6,0.08729539,29.872,26.0768789,1611.073937,GJ,356.476746,0.043602774
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d7,0.098475,29.872,29.416452,1817.398444,GJ,356.476746,0.029193188
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d8,0.1138308,29.872,34.00353658,2100.796332,GJ,356.476746,0.016825332
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d9,0.1408627,29.872,42.07850574,2599.681664,GJ,356.476746,0.006377867
R_01b_BAU_climate,GA,resid heating modern,2015,7.31737,d10,0.2644728,29.872,79.00331482,4880.95918,GJ,356.476746,7.55492404792136e-05
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d1,0.03593115,34.3793,12.35287785,334.8232592,GJ,206.9239594,0.325764642
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d2,0.05298679,34.3793,18.21648749,493.755689,GJ,206.9239594,0.19128959
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d3,0.06276396,34.3793,21.5778101,584.8639314,GJ,206.9239594,0.140977036
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d4,0.07112389,34.3793,24.45189551,662.7656687,GJ,206.9239594,0.108597056
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d5,0.07926642,34.3793,27.25124033,738.6415712,GJ,206.9239594,0.08422381
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d6,0.08818426,34.3793,30.3171313,821.7421748,GJ,206.9239594,0.063758974
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d7,0.09905387,34.3793,34.05402713,923.0302841,GJ,206.9239594,0.045413904
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d8,0.1139006,34.3793,39.15822898,1061.379057,GJ,206.9239594,0.02857071
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d9,0.13998,34.3793,48.12414414,1304.399103,GJ,206.9239594,0.012658405
R_01b_BAU_climate,HI,resid heating modern,2015,16.6789,d10,0.2579182,34.3793,88.67047173,2403.402405,GJ,206.9239594,0.000318834
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d1,0.03820363,34.2114,13.06999667,850.2258313,GJ,435.8782221,0.258707886
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d2,0.05582299,34.2114,19.0978264,1242.346554,GJ,435.8782221,0.138675537
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d3,0.06565894,34.2114,22.4628426,1461.246663,GJ,435.8782221,0.097908673
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d4,0.07389431,34.2114,25.28027797,1644.525694,GJ,435.8782221,0.073154898
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d5,0.08176929,34.2114,27.97441888,1819.784208,GJ,435.8782221,0.055361119
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d6,0.09026558,34.2114,30.88111864,2008.870042,GJ,435.8782221,0.040984228
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d7,0.1004627,34.2114,34.36969615,2235.808027,GJ,435.8782221,0.028568463
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d8,0.1141846,34.2114,39.06415024,2541.190365,GJ,435.8782221,0.017578471
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d9,0.1381011,34.2114,47.24631973,3073.454605,GJ,435.8782221,0.007540222
R_01b_BAU_climate,IA,resid heating modern,2015,6.94954,d10,0.2426894,34.2114,83.02744139,5401.078297,GJ,435.8782221,0.000186149
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d1,0.038249,24.2829,9.287966421,594.1483452,GJ,303.3352397,0.257256869
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d2,0.05589274,24.2829,13.57237816,868.2208418,GJ,303.3352397,0.137523634
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d3,0.06574037,24.2829,15.96366831,1021.190934,GJ,303.3352397,0.096954901
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d4,0.07398269,24.2829,17.96514263,1149.224629,GJ,303.3352397,0.072361754
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d5,0.08186151,24.2829,19.87834861,1271.611825,GJ,303.3352397,0.054708145
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d6,0.09035786,24.2829,21.94150879,1403.591545,GJ,303.3352397,0.040464602
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d7,0.1005477,24.2829,24.41589744,1561.877423,GJ,303.3352397,0.02818333
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d8,0.1142479,24.2829,27.74270331,1774.692168,GJ,303.3352397,0.017329853
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d9,0.1380969,24.2829,33.53393213,2145.155288,GJ,303.3352397,0.007432709
R_01b_BAU_climate,ID,resid heating modern,2015,7.06709,d10,0.2420643,24.2829,58.7802319,3760.153292,GJ,303.3352397,0.000185534
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d1,0.03359383,36.5922,12.29272146,867.8625146,GJ,491.5822553,0.294135496
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d2,0.04994814,36.5922,18.27712329,1290.359521,GJ,491.5822553,0.162114979
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d3,0.05956755,36.5922,21.79707703,1538.867219,GJ,491.5822553,0.114194346
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d4,0.06796812,36.5922,24.87103041,1755.887421,GJ,491.5822553,0.084090714
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d5,0.07630083,36.5922,27.92015232,1971.15453,GJ,491.5822553,0.062076186
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d6,0.08557371,36.5922,31.31330311,2210.709977,GJ,491.5822553,0.044282136
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d7,0.09707846,36.5922,35.52314424,2507.923521,GJ,491.5822553,0.029122191
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d8,0.1130745,36.5922,41.37644719,2921.164985,GJ,491.5822553,0.016261761
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d9,0.1416037,36.5922,51.81590911,3658.187922,GJ,491.5822553,0.005752242
R_01b_BAU_climate,IL,resid heating modern,2015,6.40342,d10,0.2765546,36.5922,101.1974123,7144.507506,GJ,491.5822553,4.21620075522235e-05
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d1,0.03729395,29.7639,11.10013398,745.745487,GJ,386.2811983,0.262324286
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d2,0.05473474,29.7639,16.29119328,1094.498849,GJ,386.2811983,0.14029883
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d3,0.06458485,29.7639,19.22297017,1291.465785,GJ,386.2811983,0.098527435
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d4,0.07290398,29.7639,21.6990677,1457.818602,GJ,386.2811983,0.0731001
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d5,0.08091899,29.7639,24.08464726,1618.090108,GJ,386.2811983,0.054829962
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d6,0.08961445,29.7639,26.67275528,1791.968179,GJ,386.2811983,0.04013417
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d7,0.1001027,29.7639,29.79446753,2001.69563,GJ,386.2811983,0.027546924
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d8,0.1142778,29.7639,34.01353011,2285.146883,GJ,386.2811983,0.016564517
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d9,0.1389728,29.7639,41.36372522,2778.958475,GJ,386.2811983,0.006828889
R_01b_BAU_climate,IN,resid heating modern,2015,6.72903,d10,0.2476337,29.7639,73.70544683,4951.787467,GJ,386.2811983,0.000138375
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d1,0.03666073,31.6082,11.58779686,840.4185524,GJ,445.2433081,0.270265829
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d2,0.05384869,31.6082,17.02060163,1234.439088,GJ,445.2433081,0.146350083
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d3,0.06360577,31.6082,20.10463899,1458.112513,GJ,445.2433081,0.103315831
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d4,0.07189068,31.6082,22.72334992,1648.037593,GJ,445.2433081,0.076870216
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d5,0.07991328,31.6082,25.25914937,1831.949421,GJ,445.2433081,0.057731774
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d6,0.08866434,31.6082,28.02520192,2032.560625,GJ,445.2433081,0.042245574
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d7,0.09929543,31.6082,31.38549811,2276.270045,GJ,445.2433081,0.02890738
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d8,0.113778,31.6082,35.9631778,2608.271632,GJ,445.2433081,0.017240177
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d9,0.1392532,31.6082,44.01542996,3192.27066,GJ,445.2433081,0.006945423
R_01b_BAU_climate,KS,resid heating modern,2015,6.23333,d10,0.2542194,31.6082,80.35417639,5827.780847,GJ,445.2433081,0.000114769
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d1,0.03664228,25.905,9.492182634,500.0509004,GJ,270.9319245,0.278226181
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d2,0.05383265,25.905,13.94534798,734.6449267,GJ,270.9319245,0.152666134
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d3,0.06359484,25.905,16.4742433,867.8678566,GJ,270.9319245,0.108572521
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d4,0.07188579,25.905,18.6220139,981.013027,GJ,270.9319245,0.081284054
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d5,0.07991544,25.905,20.70209473,1090.592281,GJ,270.9319245,0.061411943
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d6,0.08867443,25.905,22.97111109,1210.124713,GJ,270.9319245,0.045231547
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d7,0.09931424,25.905,25.72735387,1355.324372,GJ,270.9319245,0.031196899
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d8,0.1138064,25.905,29.48154792,1553.09639,GJ,270.9319245,0.018809131
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d9,0.1392862,25.905,36.08209011,1900.814844,GJ,270.9319245,0.007727196
R_01b_BAU_climate,KY,resid heating modern,2015,8.58157,d10,0.2541722,25.905,65.84330841,3468.644349,GJ,270.9319245,0.000139965
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d1,0.03507435,31.47,11.03789795,644.6905636,GJ,355.5793669,0.284584543
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d2,0.05188959,31.47,16.32965397,953.7661859,GJ,355.5793669,0.155794071
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d3,0.06162229,31.47,19.39253466,1132.659874,GJ,355.5793669,0.109926218
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d4,0.07000913,31.47,22.03187321,1286.815735,GJ,355.5793669,0.081394386
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d5,0.07823304,31.47,24.61993769,1437.976831,GJ,355.5793669,0.06062098
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d6,0.08729181,31.47,27.47073261,1604.483224,GJ,355.5793669,0.04381878
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d7,0.098402,31.47,30.9671094,1808.696122,GJ,355.5793669,0.02942901
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d8,0.1136711,31.47,35.77229517,2089.352633,GJ,355.5793669,0.01702843
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d9,0.1406176,31.47,44.25235872,2584.64775,GJ,355.5793669,0.006484293
R_01b_BAU_climate,LA,resid heating modern,2015,7.74016,d10,0.2643416,31.47,83.18830152,4858.779566,GJ,355.5793669,7.70202625567739e-05
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d1,0.03156946,43.8658,13.84819618,736.7029013,GJ,484.4636736,0.348527249
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d2,0.04755782,43.8658,20.86161821,1109.806249,GJ,484.4636736,0.204363077
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d3,0.05723393,43.8658,25.10612127,1335.607333,GJ,484.4636736,0.147943869
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d4,0.06584354,43.8658,28.88279557,1536.520642,GJ,484.4636736,0.110982874
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d5,0.07450985,43.8658,32.68434178,1738.757098,GJ,484.4636736,0.083098426
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d6,0.0842463,43.8658,36.95531347,1965.966274,GJ,484.4636736,0.060036089
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d7,0.0964134,43.8658,42.29250922,2249.896942,GJ,484.4636736,0.039993287
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d8,0.1134201,43.8658,49.75263423,2646.764206,GJ,484.4636736,0.022666615
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d9,0.1436235,43.8658,63.00159726,3351.588819,GJ,484.4636736,0.008268592
R_01b_BAU_climate,MA,resid heating modern,2015,8.49798,d10,0.2867881,43.8658,125.8018944,6692.468776,GJ,484.4636736,6.94252120632609e-05
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d1,0.03445937,36.5151,12.58287341,704.5876183,GJ,401.728313,0.296501053
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d2,0.05108279,36.5151,18.65293185,1044.485182,GJ,401.728313,0.164940888
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d3,0.06076814,36.5151,22.18954709,1242.520656,GJ,401.728313,0.117201446
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d4,0.06916043,36.5151,25.25400017,1414.11705,GJ,401.728313,0.087166457
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d5,0.07742928,36.5151,28.27337902,1583.189477,GJ,401.728313,0.065111414
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d6,0.08657676,36.5151,31.61359049,1770.227173,GJ,401.728313,0.047152292
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d7,0.09785067,36.5151,35.73027,2000.74379,GJ,401.728313,0.031678756
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d8,0.1134217,36.5151,41.41604718,2319.12323,GJ,401.728313,0.018289193
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d9,0.1410263,36.5151,51.49589447,2883.551987,GJ,401.728313,0.006906325
R_01b_BAU_climate,MD,resid heating modern,2015,8.07346,d10,0.2694234,36.5151,98.38022393,5508.875865,GJ,401.728313,7.4472172247456e-05
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d1,0.03786849,25.6188,9.701452716,378.4867303,GJ,221.8714588,0.306533592
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d2,0.05545787,25.6188,14.2076408,554.2884833,GJ,221.8714588,0.176992301
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d3,0.0653277,25.6188,16.73617281,652.9351335,GJ,221.8714588,0.130050765
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d4,0.0736197,25.6188,18.8604837,735.8117406,GJ,221.8714588,0.100384781
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d5,0.08157131,25.6188,20.89759077,815.286229,GJ,221.8714588,0.078313882
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d6,0.09016411,25.6188,23.09896301,901.169262,GJ,221.8714588,0.059884533
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d7,0.1004851,25.6188,25.7430768,1004.325151,GJ,221.8714588,0.043386555
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d8,0.1143763,25.6188,29.30183554,1143.164457,GJ,221.8714588,0.028117795
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d9,0.1385132,25.6188,35.48541968,1384.407146,GJ,221.8714588,0.01323332
R_01b_BAU_climate,ME,resid heating modern,2015,11.5878,d10,0.243635,25.6188,62.41636338,2435.075033,GJ,221.8714588,0.000496761
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d1,0.03587406,28.132,10.09209056,718.3828486,GJ,385.1340154,0.274469893
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d2,0.05299245,28.132,14.90783603,1061.180897,GJ,385.1340154,0.148100159
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d3,0.06282972,28.132,17.67525683,1258.173545,GJ,385.1340154,0.103891817
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d4,0.07124816,28.132,20.04353237,1426.753931,GJ,385.1340154,0.076703444
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d5,0.0794512,28.132,22.35121158,1591.020904,GJ,385.1340154,0.057071574
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d6,0.08842933,28.132,24.87693912,1770.809158,GJ,385.1340154,0.041294578
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d7,0.09935159,28.132,27.9495893,1989.528875,GJ,385.1340154,0.027857135
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d8,0.1142315,28.132,32.13560558,2287.501063,GJ,385.1340154,0.016294245
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d9,0.1402226,28.132,39.44742183,2807.976316,GJ,385.1340154,0.006385844
R_01b_BAU_climate,MI,resid heating modern,2015,6.35097,d10,0.2564191,28.132,72.13582121,5134.826766,GJ,385.1340154,9.69384527536171e-05
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d1,0.03612295,36.0367,13.01751912,856.862069,GJ,462.5171755,0.276891766
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d2,0.05322755,36.0367,19.18145251,1262.595348,GJ,462.5171755,0.150743269
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d3,0.06301079,36.0367,22.70700936,1494.66076,GJ,462.5171755,0.106462781
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d4,0.07136121,36.0367,25.71622516,1692.738662,GJ,462.5171755,0.079118585
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d5,0.07948212,36.0367,28.64273314,1885.372424,GJ,462.5171755,0.059279228
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d6,0.08836528,36.0367,31.84393086,2096.087298,GJ,462.5171755,0.043227333
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d7,0.09917878,36.0367,35.74075941,2352.591209,GJ,462.5171755,0.029431506
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d8,0.1139307,36.0367,41.05686457,2702.517245,GJ,462.5171755,0.01742058
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d9,0.1398249,36.0367,50.38827974,3316.746088,GJ,462.5171755,0.006938903
R_01b_BAU_climate,MN,resid heating modern,2015,6.86803,d10,0.256599,36.0367,92.46981183,6086.710804,GJ,462.5171755,0.000109258
